,,sfh_0,sfh_1,sfh_2,zh_0,zh_1,zh_2,sigma,logL,logL_birth,nlive
labels,,$sfh_0$,$sfh_1$,$sfh_2$,$zh_0$,$zh_1$,$zh_2$,$\sigma$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,
3715,0.0,0.02379376,4.2838807,10.394323,6.5693464e-05,5.053131e-05,5.063644e-05,2.378507e-07,82376.875,82215.35,85
3716,0.0,0.01234943,4.220729,10.441103,6.289636e-05,5.0658164e-05,5.0765077e-05,2.9775182e-07,82378.92,82349.95,84
3717,0.0,0.21765006,4.268841,10.378184,5.4723525e-05,5.02562e-05,5.018298e-05,1.68121e-07,82382.836,82349.95,83
3718,0.0,0.039594524,4.193974,10.434781,5.2156283e-05,5.0943727e-05,5.170971e-05,2.1794962e-07,82384.805,82349.95,82
3719,0.0,0.27847487,4.192427,10.395842,5.3002368e-05,5.0530085e-05,5.1491148e-05,2.7230686e-07,82385.21,82215.35,81
3720,0.0,0.8061573,4.0569224,10.398308,5.479514e-05,5.019164e-05,5.034376e-05,2.9731055e-07,82388.65,82215.35,80
3721,0.0,0.9119686,3.9129379,10.494433,5.355272e-05,5.0040337e-05,5.020672e-05,2.7965115e-07,82389.305,81909.016,79
3722,0.0,0.25250793,4.114067,10.4541855,5.2953863e-05,5.1248848e-05,5.106171e-05,2.7874006e-07,82392.125,82215.35,78
3723,0.0,0.019489508,4.212268,10.432002,5.7901398e-05,5.0770253e-05,5.1429717e-05,2.8844875e-07,82392.17,82349.95,77
3724,0.0,0.023252428,4.186891,10.454701,5.9604856e-05,5.014666e-05,5.1669907e-05,2.2523542e-07,82393.03,81909.016,76
3725,0.0,0.23658855,4.1840873,10.400545,5.10442e-05,5.1050312e-05,5.1300773e-05,2.865229e-07,82395.7,82349.95,75
3726,0.0,0.07033202,4.26466,10.376327,5.1022784e-05,5.088865e-05,5.1481726e-05,2.1948266e-07,82398.04,82215.35,74
3727,0.0,0.0110351285,4.2909007,10.381842,5.5229826e-05,5.053692e-05,5.0516308e-05,3.306596e-07,82398.9,81909.016,73
3728,0.0,0.22315907,4.2394314,10.370261,6.1780054e-05,5.0636998e-05,5.009956e-05,2.5794384e-07,82402.76,82215.35,72
3729,0.0,0.6770509,4.048897,10.412587,5.0776125e-05,5.037332e-05,5.0655795e-05,2.8202783e-07,82402.81,82349.95,71
3730,0.0,0.08507951,4.3593807,10.328978,5.9424478e-05,5.024642e-05,5.0254483e-05,1.9510122e-07,82404.92,82104.38,70
3731,0.0,0.41488153,4.080484,10.443967,5.1148545e-05,5.134721e-05,5.0887258e-05,2.477733e-07,82406.4,82349.95,69
3732,0.0,0.32938015,4.20827,10.388174,6.24337e-05,5.018585e-05,5.00055e-05,3.1806633e-07,82408.68,81909.016,68
3733,0.0,0.2431686,4.110267,10.453933,5.3392247e-05,5.1142564e-05,5.0904408e-05,2.4999417e-07,82411.2,82215.35,67
3734,0.0,0.46885794,4.118622,10.417012,6.241537e-05,5.0377013e-05,5.019756e-05,2.3059627e-07,82412.56,82104.38,66
3735,0.0,0.19967479,4.18737,10.448202,5.9051577e-05,5.038416e-05,5.021476e-05,2.1574783e-07,82416.9,82349.95,65
3736,0.0,0.5054605,4.1490736,10.38278,5.666968e-05,5.005861e-05,5.0999308e-05,2.440453e-07,82422.09,82349.95,64
3737,0.0,0.32522258,4.2077107,10.375348,5.6516248e-05,5.0605606e-05,5.0420753e-05,2.9947873e-07,82422.11,81375.78,63
3738,0.0,0.14159575,4.186082,10.444913,5.730477e-05,5.0695995e-05,5.0775587e-05,2.883618e-07,82429.36,82349.95,62
3739,0.0,0.32545397,4.195297,10.394661,5.1244886e-05,5.0245057e-05,5.1393494e-05,2.9423765e-07,82429.75,82349.95,61
3740,0.0,0.07907546,4.185863,10.450265,5.7016856e-05,5.1079733e-05,5.0535335e-05,2.1679743e-07,82443.12,82349.95,60
3741,0.0,0.16913295,4.2672358,10.4106865,5.360473e-05,5.0007777e-05,5.0241142e-05,2.0637816e-07,82457.27,82349.95,59
3742,0.0,0.15503669,4.293619,10.33972,5.2363986e-05,5.0004175e-05,5.1136074e-05,2.9560638e-07,82457.53,82215.35,58
3743,0.0,0.43791077,4.083125,10.462792,5.5360357e-05,5.021579e-05,5.021678e-05,2.1045594e-07,82459.516,82215.35,57
3744,0.0,0.35551262,4.114083,10.461614,5.344469e-05,5.110001e-05,5.0043185e-05,2.6947566e-07,82460.72,82349.95,56
3745,0.0,0.02570095,4.210128,10.43945,5.6428482e-05,5.0404306e-05,5.0743973e-05,2.967024e-07,82460.95,82349.95,55
3746,0.0,0.3142657,4.226267,10.397673,5.2587024e-05,5.0412018e-05,5.0084796e-05,1.8975655e-07,82463.54,82215.35,54
3747,0.0,0.54865617,4.0810537,10.420077,5.3048443e-05,5.0547584e-05,5.085597e-05,2.8409815e-07,82467.766,82104.38,53
3748,0.0,0.26659602,4.1441436,10.431535,5.6274166e-05,5.0380753e-05,5.1075498e-05,2.872941e-07,82472.11,82349.95,52
3749,0.0,0.69160175,3.987547,10.486596,5.1926127e-05,5.024909e-05,5.0184153e-05,2.7856152e-07,82474.75,82349.95,51
3750,0.0,0.4331288,4.139624,10.397475,5.510232e-05,5.0583632e-05,5.056345e-05,2.4675936e-07,82476.44,82349.95,100
3751,0.0,0.08539653,4.4160924,10.283064,5.099602e-05,5.0056995e-05,5.0913342e-05,2.6021127e-07,82479.33,82474.75,99
3752,0.0,0.23447417,4.2524905,10.38007,6.0082286e-05,5.0355004e-05,5.044261e-05,2.2716331e-07,82480.555,82474.75,98
3753,0.0,0.094033085,4.3461814,10.3150625,5.3155745e-05,5.0599167e-05,5.029798e-05,2.731914e-07,82483.99,82349.95,97
3754,0.0,0.120464794,4.183113,10.46326,5.0232047e-05,5.0547205e-05,5.0851915e-05,2.512242e-07,82485.1,82474.75,96
3755,0.0,0.078010134,4.301702,10.365309,6.461486e-05,5.0221744e-05,5.050234e-05,2.1812778e-07,82486.53,82474.75,95
3756,0.0,0.34879625,4.1703544,10.426376,5.091756e-05,5.0869025e-05,5.0235612e-05,2.3913032e-07,82489.27,82474.75,94
3757,0.0,0.43841234,4.072977,10.479517,5.629549e-05,5.0052156e-05,5.028814e-05,2.7261237e-07,82490.4,81751.625,93
3758,0.0,0.3099032,4.1889796,10.385108,5.3096694e-05,5.0323357e-05,5.0859617e-05,2.846571e-07,82490.54,82349.95,92
3759,0.0,0.90366566,4.0075874,10.4303465,5.2569183e-05,5.0238956e-05,5.011743e-05,2.377735e-07,82496.37,82349.95,91
3760,0.0,0.21678662,4.120748,10.474048,5.403092e-05,5.1116636e-05,5.0054405e-05,2.646221e-07,82503.44,82349.95,90
3761,0.0,0.35568675,4.2021084,10.370129,5.1602692e-05,5.061742e-05,5.0204955e-05,2.9562975e-07,82504.12,82104.38,89
3762,0.0,0.37551436,4.1374288,10.416041,5.907752e-05,5.03116e-05,5.0715837e-05,2.5682706e-07,82506.37,82104.38,88
3763,0.0,0.08658337,4.1654835,10.443025,5.109996e-05,5.1257826e-05,5.0981464e-05,2.5488194e-07,82508.78,82474.75,87
3764,0.0,0.5710745,4.1249022,10.3862295,5.5025284e-05,5.0298127e-05,5.0609666e-05,2.616085e-07,82512.81,82215.35,86
3765,0.0,0.9933518,3.9907875,10.418355,5.497894e-05,5.0046634e-05,5.011254e-05,2.4909087e-07,82513.305,82474.75,85
3766,0.0,0.011974191,4.2396946,10.441329,5.7581496e-05,5.0701536e-05,5.0569684e-05,2.47556e-07,82513.336,82474.75,84
3767,0.0,0.11553435,4.1512246,10.459269,5.237461e-05,5.1035324e-05,5.1095933e-05,2.751266e-07,82515.5,82474.75,83
3768,0.0,0.020288205,4.2936716,10.400593,5.61423e-05,5.068094e-05,5.043468e-05,2.947943e-07,82517.984,82474.75,82
3769,0.0,0.06033938,4.2091064,10.434282,5.497109e-05,5.0656912e-05,5.0943872e-05,3.0219124e-07,82518.875,82474.75,81
3770,0.0,0.45816046,4.112305,10.438782,6.1959916e-05,5.04678e-05,5.0058938e-05,2.4572134e-07,82522.72,82474.75,80
3771,0.0,0.70109457,4.0644326,10.420218,5.3966294e-05,5.032871e-05,5.041203e-05,2.789657e-07,82526.67,82474.75,79
3772,0.0,0.22302288,4.2537403,10.3687,5.5508463e-05,5.0521692e-05,5.055207e-05,3.0073264e-07,82529.516,82104.38,78
3773,0.0,0.5593605,4.0838103,10.428986,6.163046e-05,5.0027025e-05,5.0466107e-05,2.5713734e-07,82530.08,82474.75,77
3774,0.0,0.25815898,4.217222,10.38907,5.76063e-05,5.0087223e-05,5.0485352e-05,3.065384e-07,82532.1,82474.75,76
3775,0.0,0.07460108,4.2286563,10.431848,5.2792857e-05,5.077721e-05,5.0682716e-05,2.0957944e-07,82533.305,82474.75,75
3776,0.0,0.14750749,4.2545958,10.371882,5.4309214e-05,5.085213e-05,5.022728e-05,2.8361927e-07,82536.41,82474.75,74
3777,0.0,0.2354821,4.175154,10.4217205,5.668842e-05,5.044428e-05,5.1072773e-05,2.827982e-07,82539.48,82474.75,73
3778,0.0,0.33548287,4.0911326,10.4556875,5.0818737e-05,5.0312785e-05,5.1366475e-05,2.4018553e-07,82545.58,82474.75,72
3779,0.0,0.066002026,4.172496,10.458105,5.6355497e-05,5.0620856e-05,5.1042294e-05,2.493211e-07,82553.945,82215.35,71
3780,0.0,0.7912459,4.0663443,10.3853855,5.1796975e-05,5.0175175e-05,5.0205548e-05,2.3410303e-07,82555.195,82474.75,70
3781,0.0,0.075156845,4.214581,10.430376,5.887566e-05,5.0332004e-05,5.1138704e-05,2.8491556e-07,82555.68,82349.95,69
3782,0.0,0.044736236,4.1757865,10.450314,5.2289128e-05,5.10682e-05,5.1062503e-05,2.6292824e-07,82560.15,82104.38,68
3783,0.0,0.31812692,4.1559105,10.426204,5.5387205e-05,5.0439976e-05,5.0973704e-05,2.6725797e-07,82563.08,82349.95,67
3784,0.0,0.28726375,4.1104574,10.467175,5.2176605e-05,5.0622617e-05,5.092829e-05,2.571706e-07,82564.17,82349.95,66
3785,0.0,0.061875563,4.329525,10.33706,5.601958e-05,5.037959e-05,5.040202e-05,2.7751517e-07,82568.59,82349.95,65
3786,0.0,0.082593575,4.237384,10.4349,6.308959e-05,5.0374743e-05,5.018277e-05,2.391267e-07,82572.9,82349.95,64
3787,0.0,0.16559187,4.3159533,10.344056,5.2175e-05,5.028164e-05,5.0965475e-05,2.5086507e-07,82579.99,82349.95,63
3788,0.0,0.03535285,4.2167053,10.431457,5.1562994e-05,5.0923256e-05,5.0811024e-05,3.0112068e-07,82582.31,82104.38,62
3789,0.0,0.1012092,4.1933694,10.4296465,5.5306376e-05,5.081241e-05,5.1194133e-05,2.3950525e-07,82583.05,82349.95,61
3790,0.0,0.026011776,4.2874217,10.397327,5.4556484e-05,5.116647e-05,5.0245057e-05,2.8127712e-07,82586.8,82474.75,60
3791,0.0,0.18163212,4.1878066,10.428175,6.321765e-05,5.0234008e-05,5.0760216e-05,2.4897537e-07,82589.13,82474.75,59
3792,0.0,0.2375714,4.320631,10.333337,5.731446e-05,5.0240884e-05,5.0122457e-05,2.2059838e-07,82592.836,81751.625,58
3793,0.0,0.046678472,4.2203517,10.439515,5.482346e-05,5.0676164e-05,5.062462e-05,2.9498432e-07,82595.74,82349.95,57
3794,0.0,0.15822862,4.191801,10.423976,5.9249156e-05,5.0325307e-05,5.071753e-05,2.6934546e-07,82596.32,82474.75,56
3795,0.0,0.08690268,4.250928,10.400281,5.0488597e-05,5.0163548e-05,5.1539097e-05,3.0878144e-07,82599.68,82104.38,55
3796,0.0,0.089223236,4.2082176,10.435375,5.3065338e-05,5.004825e-05,5.1676816e-05,2.863887e-07,82602.87,82474.75,54
3797,0.0,0.0016074567,4.3422537,10.336314,5.2127092e-05,5.0036633e-05,5.0882045e-05,2.6894068e-07,82605.59,82474.75,53
3798,0.0,0.24318741,4.195175,10.415236,6.3932166e-05,5.007445e-05,5.0540293e-05,2.2971884e-07,82631.17,82349.95,52
3799,0.0,0.40280423,4.226793,10.349878,5.4128952e-05,5.0563944e-05,5.0201692e-05,2.4879532e-07,82631.99,82349.95,51
3800,0.0,0.05956753,4.297772,10.3853855,5.7157282e-05,5.0146267e-05,5.1010276e-05,2.4569454e-07,82633.57,82631.99,100
3801,0.0,0.056085147,4.3722887,10.320816,5.1319807e-05,5.0652692e-05,5.060182e-05,2.7174747e-07,82634.69,82349.95,99
3802,0.0,0.023189183,4.2871566,10.389813,6.494141e-05,5.0863324e-05,5.0041082e-05,2.577554e-07,82635.3,82631.99,98
3803,0.0,0.056183036,4.217832,10.437179,6.00943e-05,5.0175535e-05,5.11065e-05,2.3605959e-07,82638.664,82631.99,97
3804,0.0,0.024359662,4.265523,10.43713,5.4231663e-05,5.008827e-05,5.0400573e-05,2.7225536e-07,82643.13,82474.75,96
3805,0.0,0.053646788,4.23926,10.447951,5.241969e-05,5.0366958e-05,5.023837e-05,2.6575063e-07,82646.54,82631.99,95
3806,0.0,0.35902494,4.1847286,10.385303,5.5708017e-05,5.028944e-05,5.0618488e-05,2.3982147e-07,82649.32,82631.99,94
3807,0.0,0.047073185,4.2149186,10.437372,5.872426e-05,5.0392624e-05,5.106289e-05,2.601136e-07,82650.64,82474.75,93
3808,0.0,0.114450715,4.223846,10.411611,5.970131e-05,5.0460832e-05,5.0873467e-05,2.3718033e-07,82654.055,82631.99,92
3809,0.0,0.32542375,4.2147603,10.37261,5.5647135e-05,5.0017254e-05,5.0722007e-05,2.7489952e-07,82668.27,82631.99,91
3810,0.0,0.1210995,4.3194156,10.351157,5.4894066e-05,5.0383445e-05,5.0708935e-05,2.480412e-07,82669.52,82474.75,90
3811,0.0,0.0011604399,4.291592,10.391175,6.4151725e-05,5.0821065e-05,5.014222e-05,2.3921126e-07,82674.945,82349.95,89
3812,0.0,0.5243033,4.1329803,10.41507,5.1727948e-05,5.067126e-05,5.008609e-05,2.5243367e-07,82675.484,82631.99,88
3813,0.0,0.15771312,4.1596837,10.450245,5.24675e-05,5.0532533e-05,5.1014613e-05,2.2937321e-07,82676.1,82631.99,87
3814,0.0,0.49451965,4.1150694,10.433622,5.1481482e-05,5.0680515e-05,5.0189603e-05,2.5583188e-07,82678.016,82631.99,86
3815,0.0,0.37685663,4.1538815,10.410589,5.881715e-05,5.0031722e-05,5.0652223e-05,2.5200941e-07,82680.836,82631.99,85
3816,0.0,0.061050467,4.4110875,10.310625,5.2155927e-05,5.0420545e-05,5.0125265e-05,2.5978926e-07,82685.49,82474.75,84
3817,0.0,0.23567176,4.309066,10.348506,5.355762e-05,5.0372255e-05,5.0078317e-05,2.0731066e-07,82685.59,82215.35,83
3818,0.0,0.055693142,4.2421556,10.441132,5.2134932e-05,5.0328865e-05,5.0451217e-05,2.735159e-07,82685.93,82474.75,82
3819,0.0,0.26541635,4.1543336,10.428451,5.3199154e-05,5.0722803e-05,5.089982e-05,2.5765476e-07,82691.43,81909.016,81
3820,0.0,0.107083276,4.21909,10.423931,5.2343734e-05,5.0802828e-05,5.0927734e-05,2.6010758e-07,82698.19,82215.35,80
3821,0.0,0.040253133,4.2763104,10.398116,5.134499e-05,5.0327206e-05,5.0905997e-05,1.7742438e-07,82699.91,82631.99,79
3822,0.0,0.55383456,4.150538,10.389823,5.2053547e-05,5.0320334e-05,5.0439125e-05,2.3793476e-07,82701.74,82631.99,78
3823,0.0,0.5359931,4.169213,10.366532,5.1243915e-05,5.0825383e-05,5.0026967e-05,2.3934683e-07,82701.84,82631.99,77
3824,0.0,0.657613,4.0651073,10.419831,5.163606e-05,5.0745326e-05,5.0149432e-05,2.2880478e-07,82705.78,82631.99,76
3825,0.0,0.028941398,4.3520856,10.351513,5.8734426e-05,5.0259285e-05,5.0434082e-05,2.1000552e-07,82705.93,82215.35,75
3826,0.0,0.5474427,4.1350374,10.3855,5.022571e-05,5.0693467e-05,5.0470488e-05,2.4273882e-07,82706.39,81909.016,74
3827,0.0,0.070201814,4.2550025,10.4103565,5.3694355e-05,5.0476952e-05,5.1000978e-05,2.666097e-07,82708.09,82631.99,73
3828,0.0,0.29904574,4.1685476,10.415177,5.4961085e-05,5.0361617e-05,5.0666746e-05,2.1441583e-07,82709.02,82631.99,72
3829,0.0,0.6058792,4.099579,10.39828,5.0357503e-05,5.078216e-05,5.015869e-05,2.5941367e-07,82710.68,82349.95,71
3830,0.0,0.31297445,4.2129197,10.3835125,5.8112535e-05,5.0353265e-05,5.0135448e-05,2.7897366e-07,82711.64,82631.99,70
3831,0.0,0.13257004,4.2283316,10.434812,5.350534e-05,5.005181e-05,5.057459e-05,2.78109e-07,82718.15,82631.99,69
3832,0.0,0.23535922,4.3224187,10.320924,5.3341766e-05,5.0251936e-05,5.023979e-05,2.8479258e-07,82721.2,82215.35,68
3833,0.0,0.07304058,4.3540816,10.326808,5.982368e-05,5.0155544e-05,5.0024093e-05,2.6635027e-07,82722.28,82474.75,67
3834,0.0,0.1323899,4.238889,10.422171,6.378631e-05,5.032272e-05,5.0016057e-05,2.384987e-07,82723.39,82474.75,66
3835,0.0,0.29403406,4.190655,10.405019,6.1804145e-05,5.0132454e-05,5.0314342e-05,2.4306945e-07,82726.78,81909.016,65
3836,0.0,0.06512652,4.3047414,10.371742,5.2263196e-05,5.025036e-05,5.1162875e-05,2.8022492e-07,82731.97,82349.95,64
3837,0.0,0.4217154,4.1780214,10.38842,5.3448777e-05,5.033405e-05,5.0369636e-05,2.87178e-07,82732.5,82631.99,63
3838,0.0,0.07766954,4.367958,10.308687,5.0751958e-05,5.0300703e-05,5.0801056e-05,2.3011613e-07,82738.72,82104.38,62
3839,0.0,0.101302736,4.299986,10.362662,5.600252e-05,5.020122e-05,5.061472e-05,1.9349105e-07,82741.82,82349.95,61
3840,0.0,0.08006379,4.2705226,10.391521,5.8084657e-05,5.008411e-05,5.074882e-05,2.9061837e-07,82745.77,82631.99,60
3841,0.0,0.08043834,4.296335,10.362281,5.358665e-05,5.0151004e-05,5.1319905e-05,2.1602753e-07,82747.19,82474.75,59
3842,0.0,0.33313984,4.1425805,10.442049,5.349543e-05,5.022271e-05,5.0308376e-05,2.8176171e-07,82748.05,82215.35,58
3843,0.0,0.5747851,4.173965,10.377373,5.1166116e-05,5.0196864e-05,5.0155308e-05,2.6867713e-07,82752.79,82631.99,57
3844,0.0,0.3585995,4.210969,10.403857,5.2224103e-05,5.030709e-05,5.0096703e-05,2.5333608e-07,82756.19,82474.75,56
3845,0.0,0.07641338,4.2105727,10.434704,5.561924e-05,5.059164e-05,5.072489e-05,2.2330632e-07,82759.95,81909.016,55
3846,0.0,0.040404778,4.27491,10.380204,5.0854374e-05,5.0289218e-05,5.1650804e-05,2.1205433e-07,82760.7,82631.99,54
3847,0.0,0.26445603,4.1602902,10.439207,5.3144562e-05,5.070152e-05,5.007068e-05,2.7704667e-07,82766.09,82349.95,53
3848,0.0,0.27207348,4.250429,10.373171,5.8754555e-05,5.0148217e-05,5.0422146e-05,2.385835e-07,82772.266,82349.95,52
3849,0.0,0.33279943,4.281013,10.338103,5.302196e-05,5.0317827e-05,5.025077e-05,2.3005023e-07,82776.836,82631.99,51
3850,0.0,0.23741356,4.270822,10.361951,5.953868e-05,5.0040606e-05,5.0199826e-05,2.0378151e-07,82779.07,82776.836,100
3851,0.0,0.19939508,4.2110386,10.421079,5.347485e-05,5.0246734e-05,5.063744e-05,2.8391207e-07,82783.195,82631.99,99
3852,0.0,0.012980772,4.286689,10.386521,5.4643573e-05,5.0760933e-05,5.0706967e-05,2.7675645e-07,82783.7,82776.836,98
3853,0.0,0.23735772,4.1500707,10.4409685,5.0011546e-05,5.0559975e-05,5.1145442e-05,2.3135266e-07,82783.82,82474.75,97
3854,0.0,0.12129808,4.344493,10.328201,5.9447964e-05,5.0306746e-05,5.005084e-05,2.4554114e-07,82784.63,82776.836,96
3855,0.0,0.18933143,4.1782746,10.430847,5.297791e-05,5.0124298e-05,5.1341456e-05,2.2213004e-07,82784.65,82776.836,95
3856,0.0,0.15857132,4.222855,10.402269,5.4984066e-05,5.1013234e-05,5.0267474e-05,2.6130311e-07,82786.4,82776.836,94
3857,0.0,0.041127987,4.3734374,10.320371,5.431734e-05,5.074171e-05,5.0046565e-05,2.7332376e-07,82787.54,82776.836,93
3858,0.0,0.016337637,4.25562,10.406379,5.0440376e-05,5.0500767e-05,5.1111e-05,2.889632e-07,82787.78,82776.836,92
3859,0.0,0.11379448,4.225613,10.434543,5.421649e-05,5.0072682e-05,5.0744413e-05,2.681178e-07,82788.66,82776.836,91
3860,0.0,0.06513326,4.258356,10.397489,5.387744e-05,5.028988e-05,5.1413597e-05,2.3219017e-07,82791.64,82776.836,90
3861,0.0,0.38092488,4.149869,10.421471,5.0179606e-05,5.0397866e-05,5.0591614e-05,2.8559617e-07,82795.54,82474.75,89
3862,0.0,0.028871672,4.4141493,10.299,5.2106872e-05,5.0328257e-05,5.0014216e-05,1.802434e-07,82796.28,82776.836,88
3863,0.0,0.22372177,4.2608604,10.394058,5.3780142e-05,5.0126644e-05,5.033359e-05,2.5404054e-07,82798.54,82776.836,87
3864,0.0,0.15241891,4.3529096,10.310507,5.0876093e-05,5.069974e-05,5.011853e-05,2.2284607e-07,82800.05,82776.836,86
3865,0.0,0.24303396,4.327177,10.325664,5.1490213e-05,5.005208e-05,5.037349e-05,1.9061908e-07,82804.23,82776.836,85
3866,0.0,0.023882173,4.250352,10.435899,5.193503e-05,5.0733288e-05,5.0139814e-05,2.7324293e-07,82804.25,82631.99,84
3867,0.0,0.06589244,4.31056,10.368404,5.2761752e-05,5.050394e-05,5.0833798e-05,2.567909e-07,82805.34,82776.836,83
3868,0.0,0.020659318,4.262196,10.402173,5.0965704e-05,5.0483748e-05,5.0996907e-05,2.881978e-07,82812.04,82631.99,82
3869,0.0,0.38023803,4.2257056,10.378545,5.0279075e-05,5.0074254e-05,5.0517498e-05,1.9862576e-07,82812.44,82776.836,81
3870,0.0,0.30580804,4.27473,10.339497,5.6996167e-05,5.00695e-05,5.005619e-05,2.3637179e-07,82815.71,82631.99,80
3871,0.0,0.2868856,4.236466,10.387083,5.293958e-05,5.04667e-05,5.0002356e-05,2.9454705e-07,82817.38,82631.99,79
3872,0.0,0.06386736,4.232175,10.433462,5.10522e-05,5.036667e-05,5.0498893e-05,2.860142e-07,82818.6,82776.836,78
3873,0.0,0.031073993,4.3123636,10.358969,5.1034636e-05,5.0528575e-05,5.0149716e-05,2.5115352e-07,82819.055,82776.836,77
3874,0.0,0.3441059,4.1856914,10.402613,5.010737e-05,5.0464136e-05,5.0069753e-05,2.9649277e-07,82821.74,82776.836,76
3875,0.0,0.507015,4.1660094,10.390135,5.0267052e-05,5.009286e-05,5.062006e-05,2.0893363e-07,82822.71,82474.75,75
3876,0.0,0.30481905,4.1893625,10.41695,5.603201e-05,5.04311e-05,5.016292e-05,2.6670227e-07,82823.76,82776.836,74
3877,0.0,0.025334397,4.2890673,10.383664,5.3090662e-05,5.0799805e-05,5.08834e-05,2.3899247e-07,82825.2,82474.75,73
3878,0.0,0.16185112,4.242658,10.403133,5.1551193e-05,5.0378523e-05,5.024383e-05,3.0129644e-07,82826.17,82776.836,72
3879,0.0,0.08524063,4.3523645,10.333819,5.316628e-05,5.0063027e-05,5.0738887e-05,1.95847e-07,82827.164,82776.836,71
3880,0.0,0.3239164,4.244819,10.36715,5.240579e-05,5.025899e-05,5.0585757e-05,2.513361e-07,82828.19,82776.836,70
3881,0.0,0.059780728,4.3057055,10.388416,5.922167e-05,5.0303854e-05,5.0177718e-05,2.6699587e-07,82829.11,82215.35,69
3882,0.0,0.35221535,4.193488,10.390308,5.350791e-05,5.0135794e-05,5.0931696e-05,2.3923423e-07,82830.87,82631.99,68
3883,0.0,0.022824155,4.2735395,10.400191,5.3643354e-05,5.0561463e-05,5.0062677e-05,2.821987e-07,82834.164,82631.99,67
3884,0.0,0.10293246,4.207905,10.436809,5.5722525e-05,5.0018767e-05,5.1108604e-05,2.3490891e-07,82835.22,82631.99,66
3885,0.0,0.19603977,4.231596,10.397479,5.535153e-05,5.0187697e-05,5.0840586e-05,2.1210641e-07,82837.65,82631.99,65
3886,0.0,0.16547643,4.210872,10.409086,5.1245777e-05,5.0653205e-05,5.03173e-05,2.3023698e-07,82845.09,82631.99,64
3887,0.0,0.28059945,4.218137,10.401578,5.9329363e-05,5.0085768e-05,5.0328745e-05,2.515823e-07,82845.13,82776.836,63
3888,0.0,0.02815079,4.266477,10.429987,5.249108e-05,5.04005e-05,5.028789e-05,2.3471519e-07,82849.8,82776.836,62
3889,0.0,0.013947423,4.376796,10.3251705,5.2235082e-05,5.0655864e-05,5.04813e-05,2.5495632e-07,82851.61,82776.836,61
3890,0.0,0.046116944,4.362143,10.327189,5.4310367e-05,5.0538394e-05,5.0379884e-05,2.2583671e-07,82854.63,82349.95,60
3891,0.0,0.14398374,4.3138933,10.347812,5.0445702e-05,5.0148385e-05,5.108264e-05,2.1818893e-07,82854.74,82631.99,59
3892,0.0,0.15818052,4.284895,10.377499,6.2719264e-05,5.0050283e-05,5.0218106e-05,2.4214154e-07,82859.53,82474.75,58
3893,0.0,0.11898726,4.336545,10.347895,5.1012867e-05,5.036682e-05,5.02583e-05,2.9438436e-07,82863.86,82215.35,57
3894,0.0,0.20068951,4.2615957,10.390184,5.0747163e-05,5.0026374e-05,5.088409e-05,2.2156046e-07,82864.94,82776.836,56
3895,0.0,0.093117565,4.230085,10.420542,5.1791212e-05,5.0532326e-05,5.095098e-05,2.5920028e-07,82869.07,82474.75,55
3896,0.0,0.02456135,4.299813,10.394167,5.0650437e-05,5.0276387e-05,5.079138e-05,1.883321e-07,82873.18,82474.75,54
3897,0.0,0.18056282,4.263053,10.380958,5.0347666e-05,5.0055296e-05,5.1308376e-05,2.398797e-07,82876.32,82776.836,53
3898,0.0,0.014471988,4.3740215,10.3348465,5.157594e-05,5.0270475e-05,5.042099e-05,2.9939991e-07,82882.016,82776.836,52
3899,0.0,0.43455908,4.159946,10.394087,5.2177504e-05,5.046345e-05,5.0359256e-05,2.3792798e-07,82887.81,82474.75,51
3900,0.0,0.15682703,4.3219514,10.335166,5.497946e-05,5.0194343e-05,5.0482307e-05,2.2801295e-07,82887.99,82776.836,100
3901,0.0,0.24815603,4.2357326,10.37858,5.038907e-05,5.0089453e-05,5.0484923e-05,2.818846e-07,82891.22,82776.836,99
3902,0.0,0.17187932,4.3193884,10.35138,5.2370164e-05,5.0407805e-05,5.016816e-05,2.019498e-07,82894.016,82349.95,98
3903,0.0,0.43493566,4.2696853,10.3193865,5.0681847e-05,5.007709e-05,5.0067978e-05,2.1321964e-07,82894.05,82887.81,97
3904,0.0,0.05491994,4.362419,10.334806,5.459399e-05,5.0287486e-05,5.051937e-05,2.2235925e-07,82896.09,82474.75,96
3905,0.0,0.086535044,4.2362757,10.419929,5.8213845e-05,5.0579074e-05,5.0276587e-05,2.4258256e-07,82896.71,82887.81,95
3906,0.0,0.10190249,4.2102456,10.434063,5.0402e-05,5.0803814e-05,5.0607345e-05,2.212445e-07,82899.625,82776.836,94
3907,0.0,0.47114873,4.168713,10.38878,5.3087922e-05,5.058103e-05,5.0070877e-05,2.4038852e-07,82899.96,82887.81,93
3908,0.0,0.15167174,4.3021517,10.355781,5.5997592e-05,5.0132167e-05,5.0027644e-05,2.8436162e-07,82901.08,82887.81,92
3909,0.0,0.018720277,4.3118052,10.370109,5.486551e-05,5.0301398e-05,5.0724855e-05,1.9763534e-07,82901.91,82887.81,91
3910,0.0,0.19892125,4.232247,10.4015465,5.4656175e-05,5.0246457e-05,5.0312614e-05,1.9103337e-07,82903.055,82887.81,90
